order_id,customer_id,restaurant_id,cost,rating,food_preparation_time,delivery_time,total_time,expected_total_time,delivery_delay,order_hour,time_of_day,peak_hour_flag,traffic_level,delay_category,day_of_the_week,distance_km,speed_kmph,delivery_person_id
1476607,197633,24,7.38,5.0,29,28,57,52.0,5.0,10,Morning,0,High,On Time,Weekend,2.33,34.1,28
1477540,341136,18,13.78,4.0,32,23,55,52.0,3.0,21,Night,1,Medium,On Time,Weekend,10.58,25.0,29
1478117,56642,55,22.85,5.0,21,30,51,52.0,-1.0,22,Night,0,High,On Time,Weekday,8.02,22.6,30
1477515,95049,24,12.13,5.0,31,24,55,52.0,3.0,8,Morning,0,Medium,On Time,Weekend,4.53,22.0,31
1477329,80737,33,12.9,3.0,29,29,58,52.0,6.0,12,Afternoon,1,High,Slightly Delayed,Weekday,11.95,39.8,32
1477218,333216,15,29.49,5.0,20,24,44,52.0,-8.0,21,Night,1,Medium,Early,Weekend,11.8,34.7,33
1476633,137565,15,15.76,5.0,20,25,45,52.0,-7.0,19,Evening,1,Medium,Early,Weekend,12.15,23.6,34
1476776,125123,163,29.25,5.0,27,24,51,52.0,-1.0,19,Evening,1,Medium,On Time,Weekend,7.63,17.9,35
1477447,398952,49,5.82,5.0,26,24,50,52.0,-2.0,9,Morning,0,Medium,On Time,Weekend,14.31,29.5,36
1477878,62730,43,21.88,5.0,20,15,35,52.0,-17.0,21,Night,1,Low,Early,Weekend,10.73,34.8,37
1478122,96262,3,9.51,5.0,22,21,43,52.0,-9.0,12,Afternoon,1,Medium,Early,Weekend,10.01,17.4,38
1476601,270789,77,15.09,5.0,25,25,50,52.0,-2.0,15,Afternoon,0,Medium,On Time,Weekend,3.29,36.9,39
1478206,108659,46,24.2,3.0,28,28,56,52.0,4.0,18,Evening,1,High,On Time,Weekday,13.11,29.6,40
1478326,82901,164,29.25,4.0,34,29,63,52.0,11.0,16,Afternoon,0,High,Slightly Delayed,Weekend,1.82,17.0,41
1477691,366327,29,16.44,5.0,29,26,55,52.0,3.0,9,Morning,0,High,On Time,Weekend,6.48,38.0,42
1477845,127056,18,24.3,5.0,21,33,54,52.0,2.0,19,Evening,1,Jam,On Time,Weekday,6.2,36.2,43
1478300,175703,60,6.06,5.0,20,27,47,52.0,-5.0,10,Morning,0,High,Early,Weekend,7.9,44.4,44
1478147,372415,19,12.18,5.0,21,19,40,52.0,-12.0,10,Morning,0,Medium,Early,Weekend,2.27,29.5,45
1476719,77540,29,12.08,3.0,25,28,53,52.0,1.0,8,Morning,0,High,On Time,Weekend,2.36,20.4,46
1476765,147519,96,19.45,4.0,25,15,40,52.0,-12.0,15,Afternoon,0,Low,Early,Weekend,12.88,22.1,47
1476985,64370,60,9.65,5.0,29,16,45,52.0,-7.0,23,Night,0,Low,Early,Weekend,3.65,31.3,48
1478317,128216,15,19.74,4.0,35,32,67,52.0,15.0,13,Afternoon,1,High,Slightly Delayed,Weekday,3.07,24.3,49
1477461,241719,165,12.18,4.0,26,26,52,52.0,0.0,19,Evening,1,High,On Time,Weekday,2.34,31.3,50
1477028,60052,33,14.55,5.0,28,20,48,52.0,-4.0,23,Night,0,Medium,On Time,Weekend,5.98,36.6,1
1477672,59742,104,6.07,3.0,29,25,54,52.0,2.0,20,Evening,1,Medium,On Time,Weekday,13.7,43.2,2
1478307,365225,99,15.91,5.0,20,31,51,52.0,-1.0,15,Afternoon,0,High,On Time,Weekday,11.03,18.6,3
1477971,210544,166,16.98,5.0,20,22,42,52.0,-10.0,18,Evening,1,Medium,Early,Weekend,6.11,30.6,4
1477225,140530,24,25.22,5.0,32,28,60,52.0,8.0,16,Afternoon,0,High,Slightly Delayed,Weekend,14.59,37.8,5
1477146,49793,58,32.93,5.0,29,17,46,52.0,-6.0,12,Afternoon,1,Low,Early,Weekend,6.63,21.2,6
1477460,134058,60,12.08,5.0,33,25,58,52.0,6.0,21,Night,1,Medium,Slightly Delayed,Weekday,8.98,42.3,7
1477848,276192,141,29.05,5.0,28,32,60,52.0,8.0,19,Evening,1,High,Slightly Delayed,Weekday,6.7,17.8,8
1478138,50323,53,24.3,5.0,30,26,56,52.0,4.0,21,Night,1,High,On Time,Weekend,1.68,20.5,9
1476918,135769,18,18.04,5.0,35,28,63,52.0,11.0,10,Morning,0,High,Slightly Delayed,Weekend,7.78,37.6,10
1477935,378482,167,9.22,5.0,23,19,42,52.0,-10.0,12,Afternoon,1,Medium,Early,Weekend,7.59,18.1,11
1477549,297130,73,29.2,5.0,21,29,50,52.0,-2.0,12,Afternoon,1,High,On Time,Weekend,5.37,42.4,12
1476932,301032,51,29.15,5.0,31,26,57,52.0,5.0,12,Afternoon,1,High,On Time,Weekend,4.14,42.0,13
1477574,212326,33,12.32,5.0,30,27,57,52.0,5.0,10,Morning,0,High,On Time,Weekday,14.15,38.2,14
1477596,334596,32,19.35,5.0,25,22,47,52.0,-5.0,18,Evening,1,Medium,Early,Weekend,7.85,24.1,15
1477258,83287,2,29.1,5.0,32,26,58,52.0,6.0,21,Night,1,High,Slightly Delayed,Weekend,11.78,28.2,16
1477849,117033,85,29.2,5.0,30,22,52,52.0,0.0,17,Evening,0,Medium,On Time,Weekend,11.12,20.7,17
1477328,342126,29,13.68,4.0,33,21,54,52.0,2.0,21,Night,1,Medium,On Time,Weekend,7.15,17.4,18
1478022,94152,12,11.88,5.0,23,27,50,52.0,-2.0,11,Morning,1,High,On Time,Weekend,11.99,22.8,19
1477284,40745,29,14.12,3.0,28,22,50,52.0,-2.0,16,Afternoon,0,Medium,On Time,Weekend,3.67,32.2,20
1477717,155555,24,16.06,5.0,31,24,55,52.0,3.0,20,Evening,1,Medium,On Time,Weekend,13.22,33.0,21
1476926,349854,126,14.02,5.0,25,20,45,52.0,-7.0,17,Evening,0,Medium,Early,Weekend,9.82,18.8,22
1477331,384390,127,24.2,5.0,28,18,46,52.0,-6.0,16,Afternoon,0,Medium,Early,Weekend,9.54,24.9,23
1478284,139885,4,8.2,5.0,34,17,51,52.0,-1.0,9,Morning,0,Low,On Time,Weekend,9.44,19.2,24
1477245,375585,28,24.25,5.0,31,27,58,52.0,6.0,15,Afternoon,0,High,Slightly Delayed,Weekend,7.5,25.3,25
1477006,119465,21,25.27,5.0,30,25,55,52.0,3.0,15,Afternoon,0,Medium,On Time,Weekday,7.16,33.5,26
1477008,373750,44,5.97,4.0,32,24,56,52.0,4.0,14,Afternoon,1,Medium,On Time,Weekday,13.48,35.3,27
1477341,127122,33,22.36,5.0,24,27,51,52.0,-1.0,15,Afternoon,0,High,On Time,Weekend,14.34,21.1,28
1477967,101241,12,24.3,5.0,25,24,49,52.0,-3.0,21,Night,1,Medium,On Time,Weekday,10.44,42.8,29
1477208,365244,55,12.13,5.0,32,26,58,52.0,6.0,23,Night,0,High,Slightly Delayed,Weekend,3.71,34.1,30
1478050,54189,45,19.4,5.0,28,29,57,52.0,5.0,10,Morning,0,High,On Time,Weekend,3.53,33.3,31
1476699,56722,60,12.23,5.0,35,22,57,52.0,5.0,20,Evening,1,Medium,On Time,Weekend,8.4,38.7,32
1477451,125262,53,8.54,5.0,34,28,62,52.0,10.0,13,Afternoon,1,High,Slightly Delayed,Weekend,7.72,37.5,33
1477179,52832,73,24.2,5.0,28,24,52,52.0,0.0,8,Morning,0,Medium,On Time,Weekday,3.11,26.0,34
1477313,395616,29,8.59,5.0,32,33,65,52.0,13.0,14,Afternoon,1,Jam,Slightly Delayed,Weekday,9.9,34.5,35
1477074,317904,53,31.67,5.0,25,15,40,52.0,-12.0,22,Night,0,Low,Early,Weekend,9.74,39.5,36
1478051,139639,24,24.3,3.0,29,23,52,52.0,0.0,22,Night,0,Medium,On Time,Weekend,5.99,31.6,37
1477071,78939,45,29.05,5.0,33,29,62,52.0,10.0,8,Morning,0,High,Slightly Delayed,Weekend,9.25,33.3,38
1478368,64153,97,12.13,5.0,31,33,64,52.0,12.0,16,Afternoon,0,Jam,Slightly Delayed,Weekday,6.38,22.7,39
1476859,62667,99,12.23,4.0,26,24,50,52.0,-2.0,8,Morning,0,Medium,On Time,Weekend,9.47,21.1,40
1478393,80795,6,16.44,5.0,23,24,47,52.0,-5.0,8,Morning,0,Medium,Early,Weekend,7.75,23.4,41
1477345,339144,60,5.05,5.0,29,19,48,52.0,-4.0,22,Night,0,Medium,On Time,Weekend,10.49,27.7,42
1476707,144133,15,22.75,4.0,21,27,48,52.0,-4.0,14,Afternoon,1,High,On Time,Weekday,13.96,38.9,43
1477064,134058,60,16.98,5.0,32,30,62,52.0,10.0,9,Morning,0,High,Slightly Delayed,Weekend,7.94,32.6,44
1477543,59105,24,12.13,5.0,27,20,47,52.0,-5.0,21,Night,1,Medium,Early,Weekend,9.37,27.5,45
1476680,44472,2,12.08,3.0,35,15,50,52.0,-2.0,12,Afternoon,1,Low,On Time,Weekend,3.88,28.9,46
1476816,344079,125,12.23,4.0,29,24,53,52.0,1.0,15,Afternoon,0,Medium,On Time,Weekend,5.66,18.7,47
1477589,214028,63,29.05,4.0,24,24,48,52.0,-4.0,15,Afternoon,0,Medium,On Time,Weekend,2.1,20.2,48
1477899,165485,29,8.68,5.0,20,19,39,52.0,-13.0,10,Morning,0,Medium,Early,Weekend,3.76,28.9,49
1478043,264707,60,29.2,5.0,29,23,52,52.0,0.0,14,Afternoon,1,Medium,On Time,Weekend,11.9,30.6,50
1476665,41246,15,24.2,5.0,25,24,49,52.0,-3.0,10,Morning,0,Medium,On Time,Weekend,10.64,26.6,1
1477298,361728,60,29.05,4.0,32,19,51,52.0,-1.0,13,Afternoon,1,Medium,On Time,Weekend,10.35,27.6,2
1476793,77339,53,9.17,4.0,27,25,52,52.0,0.0,13,Afternoon,1,Medium,On Time,Weekend,4.1,16.7,3
1477396,140998,63,13.0,5.0,26,24,50,52.0,-2.0,10,Morning,0,Medium,On Time,Weekend,11.27,19.9,4
1477477,78560,60,11.69,4.0,35,16,51,52.0,-1.0,14,Afternoon,1,Low,On Time,Weekend,13.7,21.0,5
1476963,296805,4,13.0,4.0,33,29,62,52.0,10.0,10,Morning,0,High,Slightly Delayed,Weekday,5.94,24.4,6
1477733,376499,168,29.25,4.0,21,21,42,52.0,-10.0,15,Afternoon,0,Medium,Early,Weekend,13.55,20.7,7
1477627,359699,17,7.03,5.0,32,24,56,52.0,4.0,17,Evening,0,Medium,On Time,Weekday,7.47,22.3,8
1477718,42755,18,16.11,5.0,22,26,48,52.0,-4.0,23,Night,0,High,On Time,Weekend,8.46,16.0,9
1477167,76907,49,14.8,4.0,23,25,48,52.0,-4.0,11,Morning,1,Medium,On Time,Weekday,6.78,40.0,10
1477766,186473,18,19.45,5.0,22,27,49,52.0,-3.0,22,Night,0,High,On Time,Weekday,3.23,44.5,11
1477386,221394,60,8.83,5.0,31,25,56,52.0,4.0,22,Night,0,Medium,On Time,Weekday,10.38,35.1,12
1478176,240982,53,29.1,5.0,28,16,44,52.0,-8.0,20,Evening,1,Low,Early,Weekend,12.28,19.2,13
1476818,195927,63,29.1,5.0,28,19,47,52.0,-5.0,8,Morning,0,Medium,Early,Weekend,3.82,20.4,14
1477435,154030,81,29.49,4.0,22,23,45,52.0,-7.0,11,Morning,1,Medium,Early,Weekend,8.48,33.7,15
1478086,81333,15,9.07,5.0,24,16,40,52.0,-12.0,21,Night,1,Low,Early,Weekend,3.36,29.1,16
1477465,361220,145,21.93,5.0,20,28,48,52.0,-4.0,14,Afternoon,1,High,On Time,Weekend,12.05,38.2,17
1477412,146489,169,16.05,5.0,33,15,48,52.0,-4.0,18,Evening,1,Low,On Time,Weekend,11.77,33.6,18
1476550,101347,108,16.98,5.0,26,27,53,52.0,1.0,11,Morning,1,High,On Time,Weekend,6.37,43.3,19
1477361,115419,15,12.13,5.0,34,26,60,52.0,8.0,20,Evening,1,High,Slightly Delayed,Weekday,10.9,26.5,20
1477131,270525,88,12.13,4.0,29,24,53,52.0,1.0,13,Afternoon,1,Medium,On Time,Weekend,10.14,29.2,21
1477745,59017,28,12.66,5.0,29,29,58,52.0,6.0,16,Afternoon,0,High,Slightly Delayed,Weekday,14.58,43.9,22
1477683,279715,17,21.34,5.0,23,17,40,52.0,-12.0,8,Morning,0,Low,Early,Weekend,1.65,38.1,23
1476592,67844,88,14.94,5.0,27,22,49,52.0,-3.0,20,Evening,1,Medium,On Time,Weekend,2.05,44.8,24
1477687,72757,39,12.13,5.0,21,19,40,52.0,-12.0,12,Afternoon,1,Medium,Early,Weekend,1.41,29.4,25
1476857,220186,4,12.23,5.0,33,26,59,52.0,7.0,18,Evening,1,High,Slightly Delayed,Weekday,8.11,20.3,26
1478325,399373,15,29.1,4.0,29,24,53,52.0,1.0,14,Afternoon,1,Medium,On Time,Weekday,7.63,26.4,27
1477744,58675,66,17.08,5.0,23,16,39,52.0,-13.0,8,Morning,0,Low,Early,Weekend,9.46,31.8,28
1478025,99312,13,14.02,3.0,30,29,59,52.0,7.0,21,Night,1,High,Slightly Delayed,Weekday,3.79,24.0,29
1478171,316402,60,14.5,5.0,25,22,47,52.0,-5.0,11,Morning,1,Medium,Early,Weekend,6.48,26.4,30
1477268,375585,28,6.69,5.0,22,28,50,52.0,-2.0,13,Afternoon,1,High,On Time,Weekend,14.0,37.2,31
1476780,319773,23,12.13,5.0,34,26,60,52.0,8.0,9,Morning,0,High,Slightly Delayed,Weekend,4.05,24.4,32
1476594,94480,28,12.17,5.0,22,16,38,52.0,-14.0,17,Evening,0,Low,Early,Weekend,1.71,31.7,33
1477830,61212,6,15.77,5.0,25,29,54,52.0,2.0,12,Afternoon,1,High,On Time,Weekend,12.96,33.3,34
1477725,105754,59,12.18,4.0,26,25,51,52.0,-1.0,18,Evening,1,Medium,On Time,Weekend,4.81,16.0,35
1476922,66373,61,12.18,3.0,24,29,53,52.0,1.0,17,Evening,0,High,On Time,Weekend,8.02,22.3,36
1478266,297413,60,16.1,5.0,20,15,35,52.0,-17.0,8,Morning,0,Low,Early,Weekend,3.31,19.1,37
1478377,399584,60,6.4,5.0,23,20,43,52.0,-9.0,13,Afternoon,1,Medium,Early,Weekend,11.26,37.3,38
1476880,216258,59,9.41,5.0,26,20,46,52.0,-6.0,13,Afternoon,1,Medium,Early,Weekend,6.76,22.2,39
1476721,131645,60,12.08,5.0,23,23,46,52.0,-6.0,20,Evening,1,Medium,Early,Weekend,12.53,41.9,40
1477793,318451,18,8.54,4.0,22,26,48,52.0,-4.0,22,Night,0,High,On Time,Weekday,4.09,23.3,41
1478322,57943,33,24.25,5.0,25,25,50,52.0,-2.0,22,Night,0,Medium,On Time,Weekday,4.99,27.6,42
1477065,43636,60,7.28,5.0,20,29,49,52.0,-3.0,11,Morning,1,High,On Time,Weekday,3.54,16.3,43
1477670,235818,15,6.01,5.0,23,30,53,52.0,1.0,20,Evening,1,High,On Time,Weekday,6.81,43.8,44
1476674,318689,153,16.1,5.0,24,29,53,52.0,1.0,15,Afternoon,0,High,On Time,Weekday,1.58,15.2,45
1478212,57878,94,11.59,5.0,33,22,55,52.0,3.0,11,Morning,1,Medium,On Time,Weekend,14.75,32.7,46
1477632,76942,99,29.15,5.0,20,26,46,52.0,-6.0,15,Afternoon,0,High,Early,Weekday,1.57,41.9,47
1478083,91817,14,5.77,4.0,21,20,41,52.0,-11.0,22,Night,0,Medium,Early,Weekend,10.33,26.6,48
1477484,143984,4,6.79,3.0,28,27,55,52.0,3.0,20,Evening,1,High,On Time,Weekend,5.21,35.0,49
1477710,376578,15,5.92,5.0,34,24,58,52.0,6.0,15,Afternoon,0,Medium,Slightly Delayed,Weekday,1.9,24.7,50
1477307,141732,126,5.77,5.0,21,17,38,52.0,-14.0,12,Afternoon,1,Low,Early,Weekend,12.86,26.0,1
1478062,109107,97,15.72,4.0,31,30,61,52.0,9.0,20,Evening,1,High,Slightly Delayed,Weekend,5.87,21.9,2
1476865,297232,12,31.38,5.0,24,18,42,52.0,-10.0,22,Night,0,Medium,Early,Weekend,12.62,41.2,3
1476621,282699,17,19.35,5.0,30,24,54,52.0,2.0,11,Morning,1,Medium,On Time,Weekend,5.57,43.9,4
1476957,54630,135,12.08,5.0,31,19,50,52.0,-2.0,19,Evening,1,Medium,On Time,Weekend,14.05,21.2,5
1477611,130820,45,15.13,5.0,21,30,51,52.0,-1.0,20,Evening,1,High,On Time,Weekday,2.71,43.4,6
1477775,142461,15,29.25,4.0,25,19,44,52.0,-8.0,9,Morning,0,Medium,Early,Weekend,2.16,35.7,7
1478007,113238,63,24.25,5.0,28,18,46,52.0,-6.0,18,Evening,1,Medium,Early,Weekend,4.54,39.0,8
1477629,198936,65,12.13,5.0,23,15,38,52.0,-14.0,22,Night,0,Low,Early,Weekend,7.43,29.3,9
1476737,94766,45,12.23,5.0,31,29,60,52.0,8.0,10,Morning,0,High,Slightly Delayed,Weekday,6.58,21.6,10
1477868,27609,42,15.81,5.0,21,25,46,52.0,-6.0,10,Morning,0,Medium,Early,Weekend,7.81,28.5,11
1478185,97079,48,5.77,5.0,22,22,44,52.0,-8.0,11,Morning,1,Medium,Early,Weekend,6.56,34.1,12
1477567,175290,60,9.17,5.0,30,30,60,52.0,8.0,11,Morning,1,High,Slightly Delayed,Weekend,13.75,28.4,13
1478251,99621,39,12.47,5.0,34,20,54,52.0,2.0,17,Evening,0,Medium,On Time,Weekend,1.19,38.1,14
1478079,54608,6,25.22,5.0,30,26,56,52.0,4.0,18,Evening,1,High,On Time,Weekend,11.8,34.9,15
1478144,155124,60,33.03,5.0,30,16,46,52.0,-6.0,18,Evening,1,Low,Early,Weekend,9.83,30.7,16
1476615,338599,17,29.44,4.0,29,32,61,52.0,9.0,12,Afternoon,1,High,Slightly Delayed,Weekday,9.95,29.7,17
1478419,118776,42,15.96,5.0,31,20,51,52.0,-1.0,11,Morning,1,Medium,On Time,Weekend,5.93,42.9,18
1476920,36118,33,12.13,4.0,20,19,39,52.0,-13.0,18,Evening,1,Medium,Early,Weekend,8.85,40.4,19
1477786,145389,17,4.75,3.0,23,25,48,52.0,-4.0,21,Night,1,Medium,On Time,Weekend,6.45,15.3,20
1476924,153048,15,21.83,5.0,28,23,51,52.0,-1.0,17,Evening,0,Medium,On Time,Weekend,8.39,39.3,21
1476547,83095,55,6.84,5.0,22,24,46,52.0,-6.0,15,Afternoon,0,Medium,Early,Weekend,5.19,15.8,22
1477561,183704,60,6.74,5.0,30,25,55,52.0,3.0,13,Afternoon,1,Medium,On Time,Weekend,4.18,19.1,23
1477422,64401,60,16.54,5.0,32,24,56,52.0,4.0,13,Afternoon,1,Medium,On Time,Weekday,13.16,19.1,24
1477436,88853,17,29.29,4.0,27,21,48,52.0,-4.0,15,Afternoon,0,Medium,On Time,Weekend,14.91,40.4,25
1478353,369809,59,12.23,3.0,32,24,56,52.0,4.0,14,Afternoon,1,Medium,On Time,Weekday,8.51,37.4,26
1477086,164529,18,17.08,5.0,35,29,64,52.0,12.0,22,Night,0,High,Slightly Delayed,Weekday,8.71,39.1,27
1477688,101285,18,12.13,4.0,35,28,63,52.0,11.0,17,Evening,0,High,Slightly Delayed,Weekend,9.95,42.9,28
1477011,309983,76,12.61,5.0,34,24,58,52.0,6.0,21,Night,1,Medium,Slightly Delayed,Weekday,11.86,27.3,29
1477695,302131,53,24.2,5.0,33,28,61,52.0,9.0,18,Evening,1,High,Slightly Delayed,Weekend,12.98,31.0,30
1476608,297674,97,7.81,3.0,33,24,57,52.0,5.0,19,Evening,1,Medium,On Time,Weekend,2.41,29.7,31
1478375,214028,63,22.85,5.0,28,30,58,52.0,6.0,17,Evening,0,High,Slightly Delayed,Weekend,8.66,27.5,32
1476965,276192,75,24.2,4.0,21,19,40,52.0,-12.0,20,Evening,1,Medium,Early,Weekend,4.7,18.0,33
1476757,115610,141,14.12,5.0,31,27,58,52.0,6.0,15,Afternoon,0,High,Slightly Delayed,Weekend,3.22,33.5,34
1476611,300003,162,12.23,5.0,24,28,52,52.0,0.0,21,Night,1,High,On Time,Weekend,7.66,20.0,35
1477055,77544,55,14.12,4.0,26,19,45,52.0,-7.0,9,Morning,0,Medium,Early,Weekend,8.05,28.6,36
1477949,385023,53,24.35,3.0,30,28,58,52.0,6.0,16,Afternoon,0,High,Slightly Delayed,Weekend,6.63,38.6,37
1477406,154022,42,16.74,4.0,22,20,42,52.0,-10.0,8,Morning,0,Medium,Early,Weekend,11.19,28.8,38
1478118,101285,18,9.85,3.0,24,15,39,52.0,-13.0,22,Night,0,Low,Early,Weekend,5.05,43.0,39
1477352,100148,16,9.31,5.0,31,22,53,52.0,1.0,15,Afternoon,0,Medium,On Time,Weekend,13.97,27.8,40
1478276,352827,15,17.03,5.0,21,28,49,52.0,-3.0,19,Evening,1,High,On Time,Weekend,5.55,33.0,41
1477837,93133,45,12.08,5.0,21,19,40,52.0,-12.0,18,Evening,1,Medium,Early,Weekend,5.47,24.3,42
1476781,333449,15,12.13,5.0,22,25,47,52.0,-5.0,19,Evening,1,Medium,Early,Weekday,2.14,17.0,43
1476879,259341,4,8.39,4.0,26,17,43,52.0,-9.0,19,Evening,1,Low,Early,Weekend,4.13,36.1,44
1477383,174796,52,6.64,5.0,35,19,54,52.0,2.0,11,Morning,1,Medium,On Time,Weekend,11.54,24.1,45
1477534,155124,60,9.22,5.0,30,19,49,52.0,-3.0,23,Night,0,Medium,On Time,Weekend,5.79,37.4,46
1477111,127149,85,31.33,4.0,26,19,45,52.0,-7.0,11,Morning,1,Medium,Early,Weekend,9.17,40.6,47
1477818,144352,15,22.36,4.0,27,27,54,52.0,2.0,12,Afternoon,1,High,On Time,Weekend,2.26,19.0,48
1477249,351561,25,20.13,5.0,24,31,55,52.0,3.0,15,Afternoon,0,High,On Time,Weekday,8.95,23.0,49
1477095,196355,15,13.1,5.0,20,28,48,52.0,-4.0,12,Afternoon,1,High,On Time,Weekday,9.51,38.4,50
1477379,145962,54,22.31,3.0,27,31,58,52.0,6.0,15,Afternoon,0,High,Slightly Delayed,Weekday,11.07,28.0,1
1477128,354016,83,14.94,5.0,28,28,56,52.0,4.0,22,Night,0,High,On Time,Weekend,4.88,36.9,2
1478125,49104,15,16.15,4.0,20,26,46,52.0,-6.0,17,Evening,0,High,Early,Weekday,8.12,19.0,3
1477707,133330,4,25.27,5.0,29,28,57,52.0,5.0,8,Morning,0,High,On Time,Weekend,3.94,24.5,4
1478191,390232,107,9.7,5.0,35,22,57,52.0,5.0,19,Evening,1,Medium,On Time,Weekend,7.89,34.9,5
1476614,138462,32,29.1,5.0,21,29,50,52.0,-2.0,22,Night,0,High,On Time,Weekday,5.56,31.6,6
1477105,67844,88,9.17,5.0,26,28,54,52.0,2.0,17,Evening,0,High,On Time,Weekday,6.2,33.5,7
1477124,270789,77,9.51,5.0,31,23,54,52.0,2.0,16,Afternoon,0,Medium,On Time,Weekend,9.07,36.5,8
1476980,117810,59,6.02,5.0,28,20,48,52.0,-4.0,13,Afternoon,1,Medium,On Time,Weekend,5.03,35.0,9
1477162,42755,4,15.72,4.0,25,19,44,52.0,-8.0,10,Morning,0,Medium,Early,Weekend,11.7,20.3,10
1476754,229946,61,21.25,5.0,25,20,45,52.0,-7.0,20,Evening,1,Medium,Early,Weekend,14.72,20.5,11
1477260,229946,32,29.1,4.0,27,25,52,52.0,0.0,21,Night,1,Medium,On Time,Weekend,4.58,18.0,12
1478297,180618,55,24.2,5.0,27,24,51,52.0,-1.0,15,Afternoon,0,Medium,On Time,Weekend,14.58,28.5,13
1476792,346280,106,9.17,5.0,24,29,53,52.0,1.0,16,Afternoon,0,High,On Time,Weekday,10.25,41.8,14
1477554,72726,15,11.69,5.0,31,28,59,52.0,7.0,13,Afternoon,1,High,Slightly Delayed,Weekend,9.97,31.6,15
1477820,41746,156,25.22,4.0,33,18,51,52.0,-1.0,18,Evening,1,Medium,On Time,Weekend,1.61,31.2,16
1478291,385134,33,31.87,5.0,27,18,45,52.0,-7.0,14,Afternoon,1,Medium,Early,Weekend,11.89,15.7,17
1477628,83287,2,9.22,5.0,28,15,43,52.0,-9.0,8,Morning,0,Low,Early,Weekend,7.64,17.8,18
1478038,45164,15,12.18,5.0,31,28,59,52.0,7.0,21,Night,1,High,Slightly Delayed,Weekend,2.75,34.5,19
1478356,62540,18,16.44,5.0,22,18,40,52.0,-12.0,12,Afternoon,1,Medium,Early,Weekend,4.02,22.1,20
1477952,371117,15,13.1,4.0,30,29,59,52.0,7.0,12,Afternoon,1,High,Slightly Delayed,Weekend,12.41,43.8,21
1476992,85782,23,12.13,5.0,27,15,42,52.0,-10.0,17,Evening,0,Low,Early,Weekend,10.83,15.4,22
1478040,47280,96,12.13,5.0,22,26,48,52.0,-4.0,21,Night,1,High,On Time,Weekday,3.54,44.0,23
1477905,164626,60,15.57,4.0,20,24,44,52.0,-8.0,11,Morning,1,Medium,Early,Weekend,8.89,41.7,24
1477658,80795,6,14.02,5.0,20,25,45,52.0,-7.0,13,Afternoon,1,Medium,Early,Weekday,12.98,26.3,25
1477918,62912,58,24.25,5.0,23,30,53,52.0,1.0,14,Afternoon,1,High,On Time,Weekday,7.42,41.9,26
1477562,93113,56,6.69,4.0,30,20,50,52.0,-2.0,16,Afternoon,0,Medium,On Time,Weekend,6.45,22.0,27
1476847,114085,60,24.3,4.0,29,15,44,52.0,-8.0,8,Morning,0,Low,Early,Weekend,10.69,20.5,28
1477081,222734,15,24.25,5.0,23,30,53,52.0,1.0,22,Night,0,High,On Time,Weekday,2.72,32.8,29
1476604,126798,21,19.45,4.0,23,29,52,52.0,0.0,13,Afternoon,1,High,On Time,Weekday,2.6,36.9,30
1478016,154471,58,9.65,5.0,24,16,40,52.0,-12.0,14,Afternoon,1,Low,Early,Weekend,12.25,29.5,31
1477087,206039,15,12.66,5.0,25,15,40,52.0,-12.0,10,Morning,0,Low,Early,Weekend,9.56,40.9,32
1476706,327651,170,5.72,5.0,31,26,57,52.0,5.0,15,Afternoon,0,High,On Time,Weekday,12.63,34.0,33
1477906,66012,96,19.02,5.0,27,29,56,52.0,4.0,22,Night,0,High,On Time,Weekend,12.85,34.1,34
1478381,111909,122,16.06,5.0,28,21,49,52.0,-3.0,12,Afternoon,1,Medium,On Time,Weekend,8.53,30.6,35
1478142,114085,81,29.15,3.0,33,28,61,52.0,9.0,22,Night,0,High,Slightly Delayed,Weekend,9.35,20.7,36
1477654,301032,4,12.13,5.0,25,29,54,52.0,2.0,16,Afternoon,0,High,On Time,Weekend,1.06,43.1,37
1477965,384411,15,19.45,3.0,24,29,53,52.0,1.0,12,Afternoon,1,High,On Time,Weekday,10.87,23.9,38
1476960,45577,29,21.83,5.0,23,32,55,52.0,3.0,16,Afternoon,0,High,On Time,Weekday,2.4,32.6,39
1478134,82041,96,21.83,5.0,34,30,64,52.0,12.0,17,Evening,0,High,Slightly Delayed,Weekday,9.85,35.5,40
1477588,286386,27,29.05,3.0,26,21,47,52.0,-5.0,11,Morning,1,Medium,Early,Weekend,8.08,29.8,41
1477897,79507,60,12.56,5.0,31,32,63,52.0,11.0,16,Afternoon,0,High,Slightly Delayed,Weekday,7.73,33.8,42
1477217,139639,24,29.15,5.0,32,32,64,52.0,12.0,12,Afternoon,1,High,Slightly Delayed,Weekday,9.77,26.8,43
1476772,149984,16,12.13,5.0,29,26,55,52.0,3.0,17,Evening,0,High,On Time,Weekday,12.95,29.0,44
1478167,88078,17,12.23,5.0,20,25,45,52.0,-7.0,16,Afternoon,0,Medium,Early,Weekday,12.94,32.1,45
1477101,81828,60,14.55,5.0,21,30,51,52.0,-1.0,10,Morning,0,High,On Time,Weekend,5.51,24.7,46
1477665,231061,49,34.19,5.0,21,31,52,52.0,0.0,22,Night,0,High,On Time,Weekday,1.51,35.6,47
1477103,342515,19,19.45,5.0,22,23,45,52.0,-7.0,11,Morning,1,Medium,Early,Weekend,14.89,25.9,48
