Delivery_person_Age,Delivery_person_Ratings,distance,Time_taken_min,order_hour,time_of_day,peak_hour_flag,traffic_level
22,4.8,7.601027931405062,32,13,Afternoon,1,High
27,4.6,10.867285240714288,27,22,Night,0,High
21,4.8,10.757499697083032,24,21,Night,1,Medium
34,4.7,6.1184711806912695,22,15,Afternoon,0,Medium
20,4.8,12.41700384268753,16,22,Night,0,Low
38,4.0,20.179003858084783,49,23,Night,0,Jam
24,4.5,3.0187169050721665,14,22,Night,0,Low
29,4.6,16.65997912906346,25,9,Morning,0,Medium
20,4.8,20.28726479575296,20,8,Morning,0,Medium
30,5.0,9.12210840865768,15,10,Morning,0,Low
36,4.9,10.72503463788064,49,8,Morning,0,Jam
29,4.4,3.0408160408563645,31,23,Night,0,High
25,4.9,1.4899271643867569,25,21,Night,1,Medium
33,4.1,9.314044064891256,20,15,Afternoon,0,Medium
38,4.9,14.022096082519496,30,11,Morning,1,High
34,4.8,13.631293132187954,29,17,Evening,0,High
22,4.8,10.586824027282663,16,9,Morning,0,Low
22,4.2,3.073397297635909,23,9,Morning,0,Medium
22,5.0,4.47667940051783,17,8,Morning,0,Low
25,4.9,9.435201537430713,16,16,Afternoon,0,Low
29,4.7,9.055476933500954,13,23,Night,0,Low
27,4.9,1.4897806686907549,21,17,Evening,0,Medium
35,4.8,1.5725337292863206,24,16,Afternoon,0,Medium
35,4.6,3.0594028768205965,26,14,Afternoon,1,Medium
24,4.8,19.619011975960976,17,15,Afternoon,0,Low
24,5.0,13.6220673223932,29,20,Evening,1,High
29,4.5,1.5147814055668367,14,18,Evening,1,Low
30,4.8,17.09765154986503,40,12,Afternoon,1,Jam
26,4.9,3.104605953841143,19,13,Afternoon,1,Medium
38,4.0,19.394555235257258,40,18,Evening,1,Jam
21,4.6,2.984598378443359,10,10,Morning,0,Low
38,4.7,10.723989806656157,38,19,Evening,1,Jam
37,4.6,9.087937068016329,25,21,Night,1,Medium
33,4.6,13.829931792650669,43,15,Afternoon,0,Jam
23,5.0,10.707006464770876,25,13,Afternoon,1,Medium
29,4.6,8.93788015582957,15,8,Morning,0,Low
21,4.8,19.97664402115328,12,18,Evening,1,Low
22,4.6,4.596317855298041,24,18,Evening,1,Medium
28,4.7,3.1053698909093623,20,14,Afternoon,1,Medium
28,4.3,1.543962384289924,15,20,Evening,1,Low
31,5.0,12.074281945769592,22,11,Morning,1,Medium
27,4.6,10.880364286277024,44,14,Afternoon,1,Jam
22,4.8,10.867285240714288,24,18,Evening,1,Medium
31,4.8,4.464766878776821,17,17,Evening,0,Low
20,4.8,6.232152800668448,20,10,Morning,0,Medium
22,4.8,2.9795028505763823,19,10,Morning,0,Medium
25,4.8,13.184912286083552,15,15,Afternoon,0,Low
37,4.8,9.31302156464039,29,8,Morning,0,High
39,4.4,4.717601092054723,34,20,Evening,1,Jam
21,4.7,7.762510040102086,24,18,Evening,1,Medium
20,4.6,3.040537241644738,26,18,Evening,1,Medium
26,4.7,1.509384493145742,23,13,Afternoon,1,Medium
26,4.7,14.022136830289137,16,21,Night,1,Low
30,5.0,14.022096082519496,15,15,Afternoon,0,Low
29,4.3,2.984522628644554,28,15,Afternoon,0,High
30,4.6,1.5523313527254592,31,9,Morning,0,High
22,4.8,1.5263969120396546,15,23,Night,0,Low
24,4.9,10.880951367270638,22,16,Afternoon,0,Medium
29,4.8,9.122105539589876,18,14,Afternoon,1,Low
24,4.3,17.075594401072465,33,17,Evening,0,High
29,4.6,4280.395769952945,34,20,Evening,1,Jam
21,4.7,6.0366102498163405,19,23,Night,0,Medium
20,4.5,12.25498831107492,13,18,Evening,1,Low
27,5.0,14.021812013195875,22,21,Night,1,Medium
29,4.6,6.0589231475258885,15,8,Morning,0,Low
34,3.8,13.622089917050284,34,18,Evening,1,Jam
23,5.0,7.763504337468698,20,11,Morning,1,Medium
23,4.6,6.037557938329838,22,10,Morning,0,Medium
31,5.0,9.219878421274409,24,16,Afternoon,0,Medium
35,4.7,7.803221931045076,32,12,Afternoon,1,High
31,4.4,7.60187028254755,33,21,Night,1,High
35,4.6,1.5546198107730695,16,14,Afternoon,1,Low
32,5.0,9.08772032809206,27,17,Evening,0,High
39,4.5,9.326940869812669,20,15,Afternoon,0,Medium
32,5.0,7.660840811905869,21,15,Afternoon,0,Medium
20,4.8,7.4502858459465395,16,21,Night,1,Low
22,4.5,4.610405794807837,13,15,Afternoon,0,Low
30,4.5,3.06400945550929,28,11,Morning,1,High
38,4.6,1.5147885720056022,26,21,Night,1,Medium
29,4.9,7.862668167410368,27,8,Morning,0,High
39,4.8,7.761768725951301,17,8,Morning,0,Low
33,4.4,17.076407856166043,39,15,Afternoon,0,Jam
22,4.1,10.86626186071393,33,21,Night,1,High
29,4.6,16.852118690780152,16,18,Evening,1,Low
27,5.0,17.16640850464352,22,14,Afternoon,1,Medium
24,4.8,11.00773476374462,42,12,Afternoon,1,Jam
26,4.0,10.64140776322093,32,9,Morning,0,High
24,4.5,3.018868742009604,17,15,Afternoon,0,Low
38,4.6,10.881431823102693,20,18,Evening,1,Medium
30,4.7,10.280009835771818,22,16,Afternoon,0,Medium
20,4.8,4.596951629499317,15,14,Afternoon,1,Low
33,4.9,16.721416331329564,49,10,Morning,0,Jam
22,4.0,9.263603412236376,32,19,Evening,1,High
35,4.1,1.4901739564931824,22,9,Morning,0,Medium
24,4.8,6.209089325963488,26,9,Morning,0,Medium
25,4.6,7.763607607839583,33,8,Morning,0,High
38,3.6,20.85227883430338,35,11,Morning,1,Jam
20,4.8,13.216215992464312,21,10,Morning,0,Medium
26,4.9,6.146967151934406,26,18,Evening,1,Medium
38,4.8,1.5725337292863206,21,18,Evening,1,Medium
25,4.2,3.1053555451187216,18,12,Afternoon,1,Low
24,4.6,4.596926091184952,17,16,Afternoon,0,Low
26,4.9,10.756165907453376,27,17,Evening,0,High
26,4.9,12.233239995052578,19,16,Afternoon,0,Medium
27,4.7,7.546781220484632,15,19,Evening,1,Low
26,5.0,3.073202406260901,14,15,Afternoon,0,Low
39,5.0,6.146633645960491,43,22,Night,0,Jam
36,4.0,7.546670729115911,39,11,Morning,1,Jam
32,4.7,17.29786575291325,27,21,Night,1,High
35,5.0,13.989532967706149,40,23,Night,0,Jam
25,4.5,3.1046320933509697,29,12,Afternoon,1,High
27,3.3,20.07096324324512,39,9,Morning,0,Jam
29,4.6,20.851862908260987,16,8,Morning,0,Low
37,4.6,4.682031950204985,34,13,Afternoon,1,Jam
23,4.8,3.058968615636912,13,16,Afternoon,0,Low
22,4.6,1.5725337292863206,14,11,Morning,1,Low
26,4.9,10.642019064199648,26,15,Afternoon,0,Medium
30,4.6,3.116238558176616,26,11,Morning,1,Medium
30,4.8,12.419572625827414,21,14,Afternoon,1,Medium
26,4.7,7.601800334738002,15,12,Afternoon,1,Low
26,4.5,9.121350389794127,16,18,Evening,1,Low
30,4.7,10.88146365982166,19,11,Morning,1,Medium
37,4.6,5.95901907216883,17,14,Afternoon,1,Low
29,4.3,1.509139327532213,36,8,Morning,0,Jam
39,4.6,6.290134677634678,25,18,Evening,1,Medium
21,4.7,10.255054073729166,22,12,Afternoon,1,Medium
31,4.8,7.761284984440791,46,11,Morning,1,Jam
39,4.9,17.07799287216156,29,12,Afternoon,1,High
23,4.0,7.790336733567776,16,8,Morning,0,Low
28,5.0,9.313528459379995,25,11,Morning,1,Medium
22,4.9,19.673499764474364,21,20,Evening,1,Medium
34,4.0,3.121091539471419,27,12,Afternoon,1,High
26,4.4,12.20990771271856,34,21,Night,1,Jam
24,4.7,7.601876617115907,30,18,Evening,1,High
22,4.6,11.00773476374462,28,11,Morning,1,High
32,4.3,10.905970180191469,42,14,Afternoon,1,Jam
32,4.7,6.242010014711725,32,20,Evening,1,High
28,4.8,20.85155740266031,19,14,Afternoon,1,Medium
26,4.2,20.1827286692576,39,9,Morning,0,Jam
34,4.1,3.145067434621583,21,12,Afternoon,1,Medium
33,4.8,1.532220683460433,45,22,Night,0,Jam
39,4.9,17.137414711879458,20,23,Night,0,Medium
25,4.7,13.98953215730711,11,9,Morning,0,Low
25,4.9,4.657590955429032,14,12,Afternoon,1,Low
22,5.0,3.104571866545023,19,14,Afternoon,1,Medium
27,4.6,2.937737756302681,29,14,Afternoon,1,High
31,4.7,12.098699936279209,29,9,Morning,0,High
30,4.9,1.5147885720056022,21,8,Morning,0,Medium
32,4.9,1.5545063790422489,23,13,Afternoon,1,Medium
37,4.9,4.544232356931138,23,12,Afternoon,1,Medium
38,5.0,1.5204556895834411,27,18,Evening,1,High
35,4.9,17.098467518756365,41,11,Morning,1,Jam
30,4.6,1.4898285870173964,24,13,Afternoon,1,Medium
29,4.8,7.862668167410368,25,18,Evening,1,Medium
26,4.8,2.9796333006387523,12,9,Morning,0,Low
24,4.8,19.471424915065167,15,22,Night,0,Low
36,4.7,9.075352487619298,26,15,Afternoon,0,Medium
36,4.1,13.612451541412003,34,17,Evening,0,Jam
33,4.7,1.5263954607695946,21,12,Afternoon,1,Medium
31,5.0,9.079930407559695,29,15,Afternoon,0,High
36,4.0,4.6566070460130335,31,18,Evening,1,High
33,4.7,3.1053555451187216,15,20,Evening,1,Low
29,4.6,19.68830862050937,47,14,Afternoon,1,Jam
20,4.7,3.1052688831334736,19,16,Afternoon,0,Medium
37,4.9,16.72076404537056,15,19,Evening,1,Low
29,4.9,16.38847819603748,20,14,Afternoon,1,Medium
29,4.8,6.049956259947208,18,12,Afternoon,1,Low
39,4.6,19.36427479298626,24,18,Evening,1,Medium
50,6.0,2878.7247774285693,19,14,Afternoon,1,Medium
29,4.9,12.58026782240096,15,23,Night,0,Low
29,5.0,4.589124571257417,25,13,Afternoon,1,Medium
23,4.6,13.760880474935774,18,8,Morning,0,Low
28,4.7,17.07287190639919,30,22,Night,0,High
38,4.1,12.100157238169174,42,13,Afternoon,1,Jam
32,4.7,10.756165907453376,49,18,Evening,1,Jam
38,4.2,12.293787312037066,46,17,Evening,0,Jam
24,4.8,7.660957436559093,15,21,Night,1,Low
26,4.6,1.5324173514300854,18,19,Evening,1,Low
26,5.0,10.641057010178104,23,13,Afternoon,1,Medium
35,4.4,12.074395525684997,31,19,Evening,1,High
24,5.0,6.217824017921914,26,16,Afternoon,0,Medium
38,4.6,6.21786068914486,17,14,Afternoon,1,Low
26,4.5,20.44292976252901,16,15,Afternoon,0,Low
23,4.6,12.434913132379515,15,10,Morning,0,Low
32,4.9,1.5580772559335063,14,20,Evening,1,Low
23,4.7,9.435201537430713,12,18,Evening,1,Low
24,4.5,12.07361637138158,26,22,Night,0,Medium
33,4.8,6.050438648835256,30,16,Afternoon,0,High
34,4.3,13.970632221183653,44,18,Evening,1,Jam
33,4.5,19.8396423572851,26,8,Morning,0,Medium
34,4.6,12.435842440173552,17,18,Evening,1,Low
35,4.2,1.5580766213089028,31,15,Afternoon,0,High
36,4.6,14.15280068944862,24,8,Morning,0,Medium
32,4.5,9.34820626736082,30,19,Evening,1,High
38,4.7,16.853524905844964,49,9,Morning,0,Jam
35,4.9,6.217735074215029,26,20,Evening,1,Medium
27,4.8,16.901828274274926,31,17,Evening,0,High
37,4.4,6.050551152463514,49,20,Evening,1,Jam
32,4.8,20.44292976252901,23,16,Afternoon,0,Medium
22,4.9,6.290134677634678,10,12,Afternoon,1,Low
34,4.7,7.601308045983427,24,10,Morning,0,Medium
23,5.0,1.5130734557289574,13,16,Afternoon,0,Low
33,5.0,13.969606427684226,45,19,Evening,1,Jam
26,4.7,2.9301801830621628,10,20,Evening,1,Low
34,4.6,5.958756242189132,33,19,Evening,1,High
33,4.1,12.293787312037066,40,20,Evening,1,Jam
36,4.2,8.811839531570051,42,22,Night,0,Jam
34,5.0,7.661250453808475,30,13,Afternoon,1,High
29,4.6,13.765756924310372,15,15,Afternoon,0,Low
38,4.9,13.98985232208903,21,10,Morning,0,Medium
38,4.9,16.90260949288213,45,22,Night,0,Jam
24,4.5,1.5322885596945484,10,16,Afternoon,0,Low
33,4.1,19.68856591478912,43,12,Afternoon,1,Jam
22,4.7,19.618968653878404,18,18,Evening,1,Low
35,3.7,10.86743475093766,32,23,Night,0,High
33,4.3,12.29262273944321,31,18,Evening,1,High
36,4.9,7.631500138051535,17,16,Afternoon,0,Low
25,4.5,7.772618958964917,24,14,Afternoon,1,Medium
27,5.0,1.536906134034613,24,10,Morning,0,Medium
28,4.7,5.952904613631212,26,16,Afternoon,0,Medium
33,4.8,4.6106137050519,16,18,Evening,1,Low
25,5.0,6.05003359245833,17,23,Night,0,Low
35,4.9,10.445219519730005,41,10,Morning,0,Jam
35,4.6,12.58026782240096,25,20,Evening,1,Medium
20,5.0,7.660895664241893,28,22,Night,0,High
35,4.5,13.682511992314389,29,22,Night,0,High
29,4.9,4.674173521866497,19,17,Evening,0,Medium
30,4.9,10.868244074540764,16,20,Evening,1,Low
35,4.9,12.58026782240096,35,8,Morning,0,Jam
33,4.4,10.90641450035058,41,22,Night,0,Jam
34,4.7,20.44292976252901,18,23,Night,0,Low
20,4.7,16.851371030914677,11,9,Morning,0,Low
23,4.8,7.549971844716151,20,9,Morning,0,Medium
31,4.6,1.5725337292863206,29,13,Afternoon,1,High
25,4.7,12.23464551715604,42,10,Morning,0,Jam
34,4.0,6.209141643212615,31,13,Afternoon,1,High
31,4.2,3.0594028768205965,32,17,Evening,0,High
22,4.8,12.46439009964234,24,11,Morning,1,Medium
27,4.5,9.18115180124748,11,11,Morning,1,Low
28,4.8,6.175413559945785,16,13,Afternoon,1,Low
31,4.6,8.942954308598857,24,21,Night,1,Medium
34,4.8,7.772596236164969,25,22,Night,0,Medium
39,4.6,7.660692882261083,36,20,Evening,1,Jam
28,4.6,7.763196932715875,14,21,Night,1,Low
31,4.6,12.257619701209563,30,13,Afternoon,1,High
26,3.4,19.975632175541328,41,16,Afternoon,0,Jam
32,4.0,19.91735935286655,38,19,Evening,1,Jam
36,4.9,19.91724841572886,19,19,Evening,1,Medium
21,5.0,10.641042055468636,28,19,Evening,1,High
27,5.0,13.896406271445391,21,21,Night,1,Medium
36,4.4,12.435238523728827,48,11,Morning,1,Jam
28,4.8,9.348356419300965,13,11,Morning,1,Low
31,4.6,19.36338289365777,15,15,Afternoon,0,Low
37,3.5,12.20988938248342,44,17,Evening,0,Jam
38,4.6,1.5125236323328126,18,10,Morning,0,Low
27,4.8,3.145067434621583,14,21,Night,1,Low
35,4.2,13.97275106350409,35,17,Evening,0,Jam
28,4.2,19.916194656539723,40,20,Evening,1,Jam
36,5.0,1.4897777216510129,12,18,Evening,1,Low
30,4.8,13.7666169082024,43,13,Afternoon,1,Jam
28,4.9,2.979750394372829,17,12,Afternoon,1,Low
38,4.8,10.56440561516272,19,11,Morning,1,Medium
33,4.9,10.602504075104662,44,14,Afternoon,1,Jam
30,4.5,12.07361637138158,25,14,Afternoon,1,Medium
37,5.0,6.24208804978784,34,8,Morning,0,Jam
27,4.6,1.5147814055668367,26,10,Morning,0,Medium
20,4.6,2.980249384918674,12,21,Night,1,Low
39,5.0,3.04066679807693,22,13,Afternoon,1,Medium
22,5.0,12.58026782240096,44,20,Evening,1,Jam
33,4.2,9.176379825814594,32,22,Night,0,High
31,4.2,8.790247271592659,33,21,Night,1,High
25,4.7,1.488323107264493,17,11,Morning,1,Low
25,4.9,1.5321547990761482,29,15,Afternoon,0,High
26,4.2,17.09765154986503,42,10,Morning,0,Jam
26,4.7,13.63133954829994,27,18,Evening,1,High
39,4.1,7.448303502970299,40,23,Night,0,Jam
32,4.7,11.00773476374462,30,23,Night,0,High
36,4.2,3.1051455399284373,32,21,Night,1,High
34,4.9,1.512714085470906,19,19,Evening,1,Medium
29,4.3,16.901659094573038,33,22,Night,0,High
31,4.8,7.573406195224253,29,11,Morning,1,High
39,4.9,3.109125335839928,23,22,Night,0,Medium
32,4.8,20.08748116516788,39,22,Night,0,Jam
24,4.8,3.1045560524380664,17,16,Afternoon,0,Low
29,4.6,12.257687886803152,23,23,Night,0,Medium
34,4.7,6.290134677634678,19,18,Evening,1,Medium
20,4.9,19.373745834955248,25,15,Afternoon,0,Medium
34,4.5,3.108988150168421,15,14,Afternoon,1,Low
20,4.5,12.351181659045928,29,17,Evening,0,High
35,4.6,16.635518179510296,37,21,Night,1,Jam
34,4.8,6.209259882042439,27,15,Afternoon,0,High
24,4.7,16.8478956316427,20,11,Morning,1,Medium
32,4.9,9.074821802568325,19,15,Afternoon,0,Medium
34,4.9,17.074904532036182,28,13,Afternoon,1,High
25,4.3,19.975152579495987,38,16,Afternoon,0,Jam
24,4.4,3.1162479956297124,16,20,Evening,1,Low
29,4.6,1.4689008987056054,19,13,Afternoon,1,Medium
33,4.5,3.109059104393339,29,10,Morning,0,High
26,5.0,6.290134677634678,27,11,Morning,1,High
30,4.8,9.435201537430713,33,8,Morning,0,High
32,4.9,20.44292976252901,17,22,Night,0,Low
30,4.8,3.1046911695396355,25,17,Evening,0,Medium
35,4.2,1.5523313527254592,23,18,Evening,1,Medium
24,4.8,17.29786575291325,24,22,Night,0,Medium
36,4.9,12.463970105024178,36,10,Morning,0,Jam
30,4.9,19.66312592253432,27,13,Afternoon,1,High
35,4.2,6.209250269757536,34,9,Morning,0,Jam
20,4.8,4.657672650623743,14,15,Afternoon,0,Low
33,4.8,10.725042643843,30,16,Afternoon,0,High
27,4.8,3.1089837875131368,30,18,Evening,1,High
22,4.1,1.512568616883653,26,9,Morning,0,Medium
22,4.7,10.68339357351711,26,16,Afternoon,0,Medium
36,4.1,19.889978303743785,49,19,Evening,1,Jam
22,4.6,4.674280112157594,13,21,Night,1,Low
21,4.9,9.121874253617262,29,17,Evening,0,High
34,4.9,4.674280112157594,23,17,Evening,0,Medium
36,4.7,13.40647565432987,47,17,Evening,0,Jam
39,4.4,3.116288055541825,20,17,Evening,0,Medium
39,4.6,6.14712736591018,18,8,Morning,0,Low
34,5.0,3.064335674796572,10,10,Morning,0,Low
20,4.9,6.128639386842631,24,13,Afternoon,1,Medium
25,4.8,12.257012194098404,22,14,Afternoon,1,Medium
33,4.9,19.97564217449017,29,18,Evening,1,High
29,4.8,19.839659093708264,18,8,Morning,0,Low
35,4.9,13.988777563349055,30,8,Morning,0,High
24,4.6,20.863625061565816,41,8,Morning,0,Jam
39,4.8,10.683827860847575,28,13,Afternoon,1,High
26,4.7,10.703215446671615,41,16,Afternoon,0,Jam
34,3.9,14.02247678645175,38,11,Morning,1,Jam
33,4.4,9.26323165657422,21,12,Afternoon,1,Medium
38,4.3,1.514786139865219,37,19,Evening,1,Jam
22,4.6,4.464795901126843,17,12,Afternoon,1,Low
29,4.6,12.081296070553636,16,9,Morning,0,Low
39,4.8,3.1053634161947805,22,18,Evening,1,Medium
36,4.5,4.537843333696582,19,18,Evening,1,Medium
23,4.7,1.5094675843674927,20,16,Afternoon,0,Medium
23,4.8,3.073202406260901,15,22,Night,0,Low
30,4.8,1.5522330405310387,15,12,Afternoon,1,Low
35,4.7,5.992191829585988,29,16,Afternoon,0,High
36,4.6,1.532359644488455,25,17,Evening,0,Medium
26,4.8,10.757108800258177,27,12,Afternoon,1,High
26,4.6,13.78760310695544,16,21,Night,1,Low
28,4.6,6.290134677634678,18,15,Afternoon,0,Low
27,4.5,4.59076905574894,13,23,Night,0,Low
29,4.6,10.427668815940937,20,10,Morning,0,Medium
23,4.9,4.469362226704669,12,13,Afternoon,1,Low
29,4.9,6.1282497979816,23,12,Afternoon,1,Medium
38,4.5,16.153274468616157,32,9,Morning,0,High
29,4.6,6.037544630194731,22,15,Afternoon,0,Medium
29,4.6,17.097526527826915,28,14,Afternoon,1,High
33,5.0,6.058874461145101,33,21,Night,1,High
31,4.7,20.253518127453454,25,14,Afternoon,1,Medium
36,4.7,6.290134677634678,16,17,Evening,0,Low
23,4.8,12.58026782240096,31,12,Afternoon,1,High
27,4.9,16.851371030914677,28,18,Evening,1,High
36,4.7,2.979521049499676,26,21,Night,1,Medium
21,4.8,4.469223038792755,17,17,Evening,0,Low
38,4.4,16.3849009334588,45,22,Night,0,Jam
27,4.8,19.66312592253432,10,19,Evening,1,Low
29,4.7,1.5147937213890763,30,15,Afternoon,0,High
36,4.1,4.5442155211325375,31,13,Afternoon,1,High
21,4.8,9.32661688775577,13,23,Night,0,Low
28,4.7,12.420599246806894,24,10,Morning,0,Medium
20,4.7,3.026096197898876,16,12,Afternoon,1,Low
29,4.7,4.596701982329151,15,11,Morning,1,Low
27,4.6,7.601027931405062,14,17,Evening,0,Low
33,4.6,4.395557447433842,26,17,Evening,0,Medium
20,4.9,4.596477246825863,26,17,Evening,0,Medium
27,4.8,9.054052950169236,22,15,Afternoon,0,Medium
24,4.9,9.05584850422668,25,12,Afternoon,1,Medium
38,4.7,3.064485780675921,20,10,Morning,0,Medium
23,4.5,7.6610179466416595,18,19,Evening,1,Low
24,4.8,9.055476933500954,18,20,Evening,1,Low
30,4.0,19.67500391866195,39,16,Afternoon,0,Jam
23,4.9,19.976746466955056,30,13,Afternoon,1,High
28,4.8,8.790235466323594,14,8,Morning,0,Low
23,4.7,4.657591594951663,30,14,Afternoon,1,High
20,4.6,19.661098170299503,29,8,Morning,0,High
29,4.7,2.937138138378984,30,19,Evening,1,High
39,4.8,19.658752171965087,15,14,Afternoon,1,Low
37,4.3,10.757536302641885,37,20,Evening,1,Jam
36,4.8,6.037116126733091,23,21,Night,1,Medium
32,4.9,6.290134677634678,30,12,Afternoon,1,High
24,4.6,6.081142187745758,21,12,Afternoon,1,Medium
26,4.5,9.326940869812669,26,8,Morning,0,Medium
29,4.6,12.29367767357356,27,20,Evening,1,High
38,4.7,12.162012260679193,36,12,Afternoon,1,Jam
34,4.9,6.0366102498163405,30,11,Morning,1,High
29,4.4,19.65962528368346,32,23,Night,0,High
31,4.5,16.383856071848488,26,8,Morning,0,Medium
39,4.8,16.38598063528595,29,22,Night,0,High
25,4.8,13.973207156405028,26,18,Evening,1,Medium
29,4.6,9.055860194305817,19,15,Afternoon,0,Medium
24,5.0,13.61087757567187,26,17,Evening,0,Medium
32,4.8,6.1189337686419085,49,18,Evening,1,Jam
27,4.8,9.074342229264849,15,17,Evening,0,Low
20,4.7,3.073422258763914,15,13,Afternoon,1,Low
20,4.0,16.78787484525942,35,9,Morning,0,Jam
29,4.8,6.21786032966792,11,15,Afternoon,0,Low
34,4.8,13.611163547774316,17,21,Night,1,Low
27,5.0,10.27992964518062,28,9,Morning,0,High
30,4.9,7.803338533819981,30,22,Night,0,High
31,3.8,11.917128700012814,41,18,Evening,1,Jam
29,4.7,9.435201537430713,24,18,Evening,1,Medium
34,4.9,10.725127399399016,30,14,Afternoon,1,High
33,4.7,1.552216563717579,25,21,Night,1,Medium
29,4.7,6.05366047642679,29,22,Night,0,High
38,4.4,20.183481365845644,43,20,Evening,1,Jam
20,4.3,7.772523200443599,25,9,Morning,0,Medium
29,4.6,4.528570754218039,13,9,Morning,0,Low
31,4.9,20.887400289949536,22,8,Morning,0,Medium
37,5.0,4.469362226704669,25,23,Night,0,Medium
32,5.0,4.610120317987426,28,23,Night,0,High
30,4.6,9.055476933500954,16,14,Afternoon,1,Low
28,4.6,13.613850325840245,32,12,Afternoon,1,High
36,4.2,3.0734628038685763,23,15,Afternoon,0,Medium
27,4.2,9.315028811003378,29,21,Night,1,High
27,4.7,1.4652016012558484,17,8,Morning,0,Low
21,5.0,4.632302885852763,36,15,Afternoon,0,Jam
24,4.5,7.683332672259288,12,19,Evening,1,Low
39,4.9,5.958965689666703,34,20,Evening,1,Jam
22,4.6,3.06442709302474,24,18,Evening,1,Medium
27,4.5,16.827472773146546,21,8,Morning,0,Medium
34,4.8,5.860255823071971,27,12,Afternoon,1,High
25,5.0,1.5527001583669442,12,18,Evening,1,Low
27,4.9,9.435201537430713,28,14,Afternoon,1,High
25,4.6,10.92380841341895,19,10,Morning,0,Medium
29,4.7,17.077949437324254,18,8,Morning,0,Low
27,4.8,12.079324698379788,45,18,Evening,1,Jam
36,4.7,4.674184358398579,30,8,Morning,0,High
38,4.8,6.054765377624042,34,16,Afternoon,0,Jam
38,4.9,12.463962426994184,29,22,Night,0,High
35,4.8,9.26305683339956,26,9,Morning,0,Medium
35,3.9,19.975152579495987,33,11,Morning,1,High
25,4.8,14.021756535050264,26,23,Night,0,Medium
35,4.7,4.561269432005657,24,14,Afternoon,1,Medium
25,4.6,1.51478734593167,10,23,Night,0,Low
34,4.9,20.18269322461172,20,12,Afternoon,1,Medium
37,4.2,19.620419296539414,41,17,Evening,0,Jam
34,4.0,1.5725337292863206,34,16,Afternoon,0,Jam
31,4.2,20.253584375809584,32,15,Afternoon,0,High
21,4.9,11.916705005077912,22,15,Afternoon,0,Medium
35,4.7,9.435201537430713,29,19,Evening,1,High
21,4.9,13.583302501334565,21,9,Morning,0,Medium
29,4.6,17213.91578309241,15,10,Morning,0,Low
29,4.6,4231.752620908077,23,20,Evening,1,Medium
39,4.2,13.582342704259936,48,8,Morning,0,Jam
35,4.9,1.5125746930786603,20,15,Afternoon,0,Medium
36,4.9,7.862668167410368,28,10,Morning,0,High
36,4.8,7.790426271963726,29,15,Afternoon,0,High
30,4.0,1.552216563717579,34,14,Afternoon,1,Jam
30,4.2,3.0405415100024062,33,14,Afternoon,1,High
21,4.9,13.763896210757894,24,14,Afternoon,1,Medium
21,4.6,9.315069177421467,15,14,Afternoon,1,Low
38,4.4,12.161009703058802,31,8,Morning,0,High
37,4.9,7.790156595702905,39,18,Evening,1,Jam
38,4.8,11.00773476374462,25,17,Evening,0,Medium
37,4.9,12.257003121920835,46,20,Evening,1,Jam
31,4.6,13.58233749419322,35,10,Morning,0,Jam
34,4.6,6.146622187549792,22,12,Afternoon,1,Medium
39,4.8,9.055476933500954,26,11,Morning,1,Medium
35,4.6,20.28688210987924,22,8,Morning,0,Medium
24,4.7,4.561265632840908,24,20,Evening,1,Medium
26,4.3,4.544232356931138,27,23,Night,0,High
29,4.5,19.36269866793402,16,10,Morning,0,Low
35,4.9,4.663544352411342,20,14,Afternoon,1,Medium
22,4.8,19.363211606720807,32,11,Morning,1,High
37,4.7,10.602504075104662,37,15,Afternoon,0,Jam
23,4.9,4.658001279265716,14,18,Evening,1,Low
22,4.7,7.76148623771488,27,13,Afternoon,1,High
22,5.0,9.32661688775577,21,9,Morning,0,Medium
26,4.5,9.219708856173831,15,21,Night,1,Low
28,5.0,7.862668167410368,22,23,Night,0,Medium
35,4.9,3.0589506421329244,25,16,Afternoon,0,Medium
24,4.9,12.253528674537389,18,8,Morning,0,Low
39,4.8,19.659414837287816,27,19,Evening,1,High
26,4.7,7.719209968291338,19,23,Night,0,Medium
37,4.3,9.17927668802904,36,21,Night,1,Jam
34,4.9,7.601304456856132,38,18,Evening,1,Jam
28,4.8,10.757014337994818,39,13,Afternoon,1,Jam
36,4.9,4.530125284019496,18,20,Evening,1,Low
26,4.8,3.02952463419204,18,22,Night,0,Low
35,4.3,4.561267998363487,32,10,Morning,0,High
24,4.7,3.0589506421329244,24,15,Afternoon,0,Medium
29,4.9,14.15280068944862,21,19,Evening,1,Medium
34,4.8,9.05972450160923,22,17,Evening,0,Medium
21,4.5,20.177742451193726,26,18,Evening,1,Medium
32,4.2,14.15280068944862,44,19,Evening,1,Jam
20,4.7,17.0748796170777,30,14,Afternoon,1,High
35,4.7,10.867285240714288,37,15,Afternoon,0,Jam
27,4.7,12.29259979853271,24,19,Evening,1,Medium
35,4.8,7.601385733165002,30,8,Morning,0,High
33,4.7,1.4881222937792054,25,14,Afternoon,1,Medium
23,4.6,10.867473945951607,44,19,Evening,1,Jam
39,4.6,3.116238558176616,22,15,Afternoon,0,Medium
29,4.6,16634.77385815879,37,17,Evening,0,Jam
35,4.2,12.485077941758435,39,18,Evening,1,Jam
23,4.9,3.1045560524380664,17,19,Evening,1,Low
23,4.6,3.1051298892162484,16,11,Morning,1,Low
